	CodigoMatricula	NroCuota	FechaCompromiso	MonedaCuota
447	10514738A23741	4	2024-08-29 00:00:00,000	pesos mexicanos
448	10432364A21880	6	2024-04-06 00:00:00,000	pesos mexicanos
449	10160884A19338	9	2024-06-29 00:00:00,000	dolares
450	10502381A21462	3	2024-08-19 00:00:00,000	pesos mexicanos
451	10149386A23840	3	2024-04-20 00:00:00,000	pesos mexicanos
452	10149386A23840	4	2024-04-20 00:00:00,000	pesos mexicanos
453	10195097A20688	10	2024-04-03 00:00:00,000	dolares
454	10534443A22247	2	2024-05-18 00:00:00,000	pesos mexicanos
455	10514738A23741	3	2024-03-30 00:00:00,000	pesos mexicanos
456	10683380A26641	6	2025-02-03 00:00:00,000	dolares
457	10683380A26641	7	2025-03-24 00:00:00,000	dolares
458	10653035A262001	10	2025-03-31 00:00:00,000	dolares
459	10679195A262821	6	2025-01-27 00:00:00,000	soles
460	10710714A26593	5	2025-03-14 00:00:00,000	soles
461	9061224A23840	15	2025-03-31 00:00:00,000	soles
462	10602933A25726	9	2025-03-27 00:00:00,000	dolares
463	10602933A25726	10	2025-03-27 00:00:00,000	dolares
464	9746553A14038	15	2022-02-28 00:00:00,000	dolares
465	10268011A19563	2	2024-05-18 00:00:00,000	dolares
466	9632446A11781	7	2025-02-27 00:00:00,000	dolares
467	10237289A19563	2	2023-10-20 00:00:00,000	dolares
468	10742659A28157	2	2025-03-30 00:00:00,000	soles
469	10511625A24513	3	2025-01-10 00:00:00,000	dolares
470	10676324A24550	9	2025-04-06 00:00:00,000	dolares
471	10232641A24719	8	2025-02-07 00:00:00,000	soles
472	9527600A9681	17	2023-09-10 00:00:00,000	dolares
473	10220367A28223	4	2025-04-10 00:00:00,000	soles
474	10614204A25716	12	2025-03-28 00:00:00,000	pesos mexicanos
475	10137432A24236	12	2024-09-30 00:00:00,000	soles
476	10596990A25362	13	2025-04-05 00:00:00,000	soles
477	9651383A24187	14	2025-03-12 00:00:00,000	soles
478	9840947A25381	10	2025-04-02 00:00:00,000	soles
479	10509624A21838	16	2025-01-31 00:00:00,000	soles
480	10214606A262051	7	2025-04-01 00:00:00,000	soles
481	10097385A25692	12	2025-03-28 00:00:00,000	soles
482	9906103A24299	14	2025-02-28 00:00:00,000	soles
483	10443405A25394	13	2025-03-15 00:00:00,000	soles
484	10548201A24251	13	2025-01-31 00:00:00,000	dolares
485	10284846A24527	7	2025-01-24 00:00:00,000	pesos mexicanos
486	10604187A25741	9	2025-01-16 00:00:00,000	dolares
487	9651383A24187	13	2025-03-05 00:00:00,000	soles
488	10267035A24312	5	2025-01-27 00:00:00,000	pesos mexicanos
489	10712957A27012	4	2025-03-10 00:00:00,000	dolares
490	10712957A27012	5	2025-03-24 00:00:00,000	dolares
491	10712957A27012	6	2025-03-24 00:00:00,000	dolares
492	10712957A27012	7	2025-03-10 00:00:00,000	dolares
493	9629284A25679	10	2025-03-19 00:00:00,000	soles
494	10725378A26934	3	2025-01-24 00:00:00,000	pesos mexicanos
495	9911572A24499	13	2025-04-05 00:00:00,000	soles
496	10752455A27046	3	2025-03-17 00:00:00,000	pesos mexicanos
497	10349824A21838	12	2025-03-23 00:00:00,000	soles
498	9367574A25726	11	2025-02-22 00:00:00,000	soles
499	9367574A25726	12	2025-03-18 00:00:00,000	soles
500	10662045A24719	9	2025-04-07 00:00:00,000	soles
501	10649000A24527	9	2025-02-07 00:00:00,000	pesos mexicanos
502	10731542A24967	2	2025-02-07 00:00:00,000	pesos mexicanos
503	9906103A24299	15	2025-03-31 00:00:00,000	soles
504	10433112A23083	2	2023-09-15 00:00:00,000	soles
505	10296329A20960	3	2023-08-15 00:00:00,000	dolares
506	10404390A26698	8	2025-04-08 00:00:00,000	soles
507	10446078A25848	9	2025-02-28 00:00:00,000	soles
508	9322979A27130	3	2025-02-03 00:00:00,000	dolares
509	9839928A25848	10	2025-03-19 00:00:00,000	soles
510	9967265A17310	6	2022-09-17 00:00:00,000	dolares
511	10225033A20637	2	2022-08-05 00:00:00,000	dolares
512	9439050A19358	2	2022-06-30 00:00:00,000	dolares
513	9370652A14536	9	2022-01-30 00:00:00,000	dolares
514	10150429A19850	4	2022-08-20 00:00:00,000	dolares
515	9318266A20228	2	2022-08-30 00:00:00,000	soles
516	226663A23856	2	2023-11-10 00:00:00,000	pesos mexicanos
517	10199872A21880	5	2024-03-30 00:00:00,000	pesos mexicanos
518	10465577A21838	3	2023-10-14 00:00:00,000	pesos mexicanos
519	10359773A21880	3	2023-10-31 00:00:00,000	pesos mexicanos
520	168247A23714	2	2024-04-24 00:00:00,000	soles
521	9377142A24730	12	2025-03-31 00:00:00,000	dolares
522	9910964A21838	2	2023-12-10 00:00:00,000	soles
523	10031269A21258	2	2023-08-04 00:00:00,000	soles
524	10031269A21258	3	2023-12-21 00:00:00,000	soles
525	10220753A19996	10	2023-06-16 00:00:00,000	dolares
526	10192634A18958	3	2024-04-01 00:00:00,000	dolares
527	10519995A21838	2	2023-12-12 00:00:00,000	dolares
528	10714712A27528	2	2025-02-24 00:00:00,000	pesos mexicanos
529	38495A28549	2	2025-04-08 00:00:00,000	soles
530	10552701A27646	2	2025-03-14 00:00:00,000	soles
531	10540216A23714	2	2024-02-29 00:00:00,000	soles
532	10461090A22854	2	2023-12-16 00:00:00,000	soles
533	10246272A24499	6	2025-01-17 00:00:00,000	soles
534	10651565A24499	10	2025-04-10 00:00:00,000	soles
535	9686587A24550	4	2025-03-15 00:00:00,000	dolares
536	10421423A23759	2	2023-11-09 00:00:00,000	soles
537	10421423A23759	3	2024-01-16 00:00:00,000	soles
538	10495429A23714	2	2023-11-08 00:00:00,000	dolares
539	10310950A23944	2	2023-11-15 00:00:00,000	pesos mexicanos
540	10353279A23931	2	2023-12-14 00:00:00,000	dolares
541	10353279A23931	3	2023-12-20 00:00:00,000	dolares
542	10451649A20871	2	2023-07-31 00:00:00,000	pesos mexicanos
543	10231291A23470	3	2023-09-20 00:00:00,000	pesos mexicanos
544	10518398A23945	2	2023-12-15 00:00:00,000	pesos mexicanos
545	10360921A23092	6	2023-12-11 00:00:00,000	dolares
546	10598694A26065	9	2025-04-04 00:00:00,000	dolares
547	10649262A28223	3	2025-04-04 00:00:00,000	pesos mexicanos
548	10457765A25394	15	2025-04-05 00:00:00,000	soles
549	10751495A28384	3	2025-04-04 00:00:00,000	soles
550	9936428A22791	3	2023-05-31 00:00:00,000	pesos chilenos
551	10134763A21880	3	2023-10-31 00:00:00,000	pesos mexicanos
552	10422885A21080	3	2023-12-26 00:00:00,000	pesos mexicanos
553	226663A23856	3	2024-03-27 00:00:00,000	pesos mexicanos
554	10688321A26780	6	2025-04-04 00:00:00,000	soles
555	10393523A27038	3	2025-03-14 00:00:00,000	pesos mexicanos
556	10390599A25499	12	2025-03-05 00:00:00,000	pesos mexicanos
557	9758626A22039	3	2024-07-15 00:00:00,000	dolares
558	9947636A25200	14	2025-01-29 00:00:00,000	soles
559	10571664A24797	12	2025-02-02 00:00:00,000	pesos mexicanos
560	9313305A19230	4	2023-10-20 00:00:00,000	dolares
561	10523123A22826	2	2023-12-15 00:00:00,000	soles
562	10082589A22826	3	2023-12-15 00:00:00,000	soles
563	10082589A22826	2	2023-12-31 00:00:00,000	soles
564	10172051A22247	2	2023-12-29 00:00:00,000	pesos mexicanos
565	10029612A22039	2	2024-01-24 00:00:00,000	dolares
566	10498972A21880	1	2023-11-06 00:00:00,000	pesos mexicanos
567	10044455A22826	2	2024-02-13 00:00:00,000	soles
568	10498972A21880	2	2024-06-03 00:00:00,000	pesos mexicanos
569	10498972A21880	3	2024-08-31 00:00:00,000	pesos mexicanos
570	10359773A21880	4	2024-08-24 00:00:00,000	pesos mexicanos
571	10359773A21880	5	2024-08-24 00:00:00,000	pesos mexicanos
572	10359773A21880	6	2024-08-24 00:00:00,000	pesos mexicanos
573	10359773A21880	7	2024-08-24 00:00:00,000	pesos mexicanos
574	9635021A20637	11	2024-04-20 00:00:00,000	dolares
575	10585697A26913	3	2025-01-20 00:00:00,000	soles
576	10585697A26913	4	2025-02-12 00:00:00,000	soles
577	10718194A26316	2	2025-02-17 00:00:00,000	soles
578	10403248A26612	6	2025-03-03 00:00:00,000	pesos mexicanos
579	10166033A24187	13	2025-01-18 00:00:00,000	soles
580	10321646A24251	13	2025-01-31 00:00:00,000	soles
581	10365049A26503	5	2025-01-31 00:00:00,000	pesos mexicanos
582	10569471A25739	2	2025-02-14 00:00:00,000	dolares
583	10688321A26780	5	2025-02-10 00:00:00,000	soles
584	10608223A25381	10	2025-01-31 00:00:00,000	dolares
585	10600693A25381	11	2025-02-26 00:00:00,000	soles
586	9994195A25362	11	2025-01-30 00:00:00,000	soles
587	10629427A25726	10	2025-02-14 00:00:00,000	pesos mexicanos
588	10723371A26791	4	2025-01-25 00:00:00,000	pesos mexicanos
589	10212921A26791	4	2025-01-27 00:00:00,000	pesos mexicanos
590	10717362A26967	4	2025-03-26 00:00:00,000	soles
591	10729432A26797	2	2025-01-10 00:00:00,000	pesos mexicanos
592	10592538A24752	7	2025-03-24 00:00:00,000	dolares
593	10096574A24499	9	2025-03-04 00:00:00,000	soles
594	9659969A24779	14	2025-04-01 00:00:00,000	soles
595	10447469A24719	13	2025-02-28 00:00:00,000	soles
596	10743855A27183	2	2025-03-24 00:00:00,000	soles
597	10743855A27183	3	2025-03-24 00:00:00,000	soles
598	9752777A26479	7	2025-03-30 00:00:00,000	soles
599	9752777A26479	8	2025-03-30 00:00:00,000	soles
600	10683380A26641	6	2025-02-18 00:00:00,000	dolares
601	10446078A25848	9	2025-03-05 00:00:00,000	soles
602	9322979A27130	3	2025-02-19 00:00:00,000	dolares
603	10225033A20637	2	2022-08-26 00:00:00,000	dolares
604	9439050A19358	2	2022-07-11 00:00:00,000	dolares
605	10150429A19850	4	2022-08-25 00:00:00,000	dolares
606	9746553A14038	15	2022-03-09 00:00:00,000	dolares
607	9318266A20228	2	2022-09-28 00:00:00,000	soles
608	10237289A19563	2	2023-12-14 00:00:00,000	dolares
609	10742659A28157	2	2025-04-01 00:00:00,000	soles
610	10511625A24513	3	2025-02-01 00:00:00,000	dolares
611	10676324A24550	9	2025-04-08 00:00:00,000	dolares
612	9527600A9681	17	2024-02-09 00:00:00,000	dolares
613	10751495A28384	3	2025-04-04 00:00:00,000	soles
614	10137432A24236	12	2025-04-02 00:00:00,000	soles
615	9651383A24187	13	2025-03-12 00:00:00,000	soles
616	10212921A26791	4	2025-01-31 00:00:00,000	pesos mexicanos
617	10585697A26913	3	2025-02-20 00:00:00,000	soles
618	10718194A26316	2	2025-02-20 00:00:00,000	soles
619	10569471A25739	2	2025-02-17 00:00:00,000	dolares
620	10604187A25741	9	2025-02-03 00:00:00,000	dolares
621	10688321A26780	5	2025-02-13 00:00:00,000	soles
622	10725378A26934	3	2025-01-24 00:00:00,000	pesos mexicanos
623	10712957A27012	4	2025-03-19 00:00:00,000	dolares
624	10723371A26791	4	2025-01-28 00:00:00,000	pesos mexicanos
625	9629284A25679	10	2025-03-20 00:00:00,000	soles
626	10592538A24752	7	2025-03-24 00:00:00,000	dolares
627	10752455A27046	3	2025-03-18 00:00:00,000	pesos mexicanos
628	10509624A21838	16	2025-03-07 00:00:00,000	soles
629	9367574A25726	11	2025-03-18 00:00:00,000	soles
630	10096574A24499	9	2025-03-05 00:00:00,000	soles
631	9947636A25200	14	2025-04-03 00:00:00,000	soles
632	10731542A24967	2	2025-02-13 00:00:00,000	pesos mexicanos
633	9906103A24299	14	2025-03-31 00:00:00,000	soles
634	10433112A23083	2	2023-10-15 00:00:00,000	soles
635	10340894A22594	5	2023-06-16 00:00:00,000	pesos mexicanos
636	222082A23307	2	2023-08-23 00:00:00,000	pesos mexicanos
637	10464336A23713	2	2023-08-31 00:00:00,000	pesos mexicanos
638	10216991A20756	8	2023-05-31 00:00:00,000	dolares
639	10286144A20960	6	2023-08-23 00:00:00,000	dolares
640	10286144A20960	7	2023-08-03 00:00:00,000	dolares
641	10149232A21067	4	2023-05-05 00:00:00,000	dolares
642	10149232A21067	5	2023-10-13 00:00:00,000	dolares
643	10222192A20675	8	2023-07-21 00:00:00,000	dolares
644	10256959A20838	7	2023-07-31 00:00:00,000	dolares
645	10286087A22784	8	2024-05-01 00:00:00,000	dolares
646	10195097A20688	10	2024-08-03 00:00:00,000	dolares
647	10465577A21838	3	2023-10-16 00:00:00,000	pesos mexicanos
648	9635021A20637	11	2024-10-04 00:00:00,000	dolares
649	10408811A22829	2	2024-12-26 00:00:00,000	dolares
650	9313305A19230	4	2024-08-30 00:00:00,000	dolares
651	10264348A22167	5	2024-11-17 00:00:00,000	dolares
652	9910964A21838	2	2023-12-14 00:00:00,000	soles
653	10031269A21258	2	2023-12-21 00:00:00,000	soles
654	9699719A19593	7	2023-07-08 00:00:00,000	dolares
655	10220753A19996	10	2023-09-30 00:00:00,000	dolares
656	10273452A20960	8	2024-04-29 00:00:00,000	dolares
657	10029622A17310	7	2024-11-20 00:00:00,000	dolares
658	9933392A23092	2	2024-05-15 00:00:00,000	dolares
659	10421423A23759	2	2023-11-29 00:00:00,000	soles
660	10294116A20688	4	2023-11-16 00:00:00,000	dolares
661	9758626A22039	2	2023-08-03 00:00:00,000	dolares
662	9829323A20756	13	2024-02-16 00:00:00,000	dolares
663	10520337A23856	2	2024-01-12 00:00:00,000	dolares
664	10421423A23759	3	2024-01-17 00:00:00,000	soles
665	10353279A23931	2	2023-12-18 00:00:00,000	dolares
666	10353279A23931	3	2024-01-30 00:00:00,000	dolares
667	10451649A20871	2	2023-08-25 00:00:00,000	pesos mexicanos
668	10237990A19464	9	2023-06-05 00:00:00,000	bolivianos
669	10404346A23261	1	2023-08-25 00:00:00,000	dolares
670	10129756A23261	6	2023-12-30 00:00:00,000	dolares
671	10518398A23945	2	2024-01-29 00:00:00,000	pesos mexicanos
672	10360921A23092	6	2023-12-15 00:00:00,000	dolares
673	9936428A22791	3	2023-10-05 00:00:00,000	pesos chilenos
674	9459728A20749	8	2024-02-29 00:00:00,000	dolares
675	10341481A23759	2	2024-01-31 00:00:00,000	dolares
676	10323496A21866	9	2024-09-10 00:00:00,000	dolares
677	9735811A21020	5	2024-02-29 00:00:00,000	bolivianos
678	9459728A20749	10	2024-04-05 00:00:00,000	dolares
679	9459728A20749	11	2024-04-05 00:00:00,000	dolares
680	9459728A20749	9	2024-04-05 00:00:00,000	dolares
681	10085617A23945	3	2024-01-12 00:00:00,000	pesos mexicanos
682	10038308A23307	4	2025-03-20 00:00:00,000	soles
683	10157374A21838	9	2024-11-30 00:00:00,000	soles
684	168247A23714	2	2024-08-27 00:00:00,000	soles
685	222746A20063	9	2024-01-31 00:00:00,000	dolares
686	10029612A22039	2	2024-02-20 00:00:00,000	dolares
687	10523123A22826	2	2023-12-06 00:00:00,000	soles
688	10498972A21880	1	2023-11-08 00:00:00,000	pesos mexicanos
689	18762A20984	6	2023-12-22 00:00:00,000	soles
690	10498972A21880	2	2024-08-31 00:00:00,000	pesos mexicanos
691	10514738A23741	3	2024-08-19 00:00:00,000	pesos mexicanos
692	10534443A22247	2	2024-07-22 00:00:00,000	pesos mexicanos
693	10359773A21880	3	2024-08-24 00:00:00,000	pesos mexicanos
694	10160884A19338	9	2024-07-05 00:00:00,000	dolares
695	10502381A21462	3	2024-08-21 00:00:00,000	pesos mexicanos
696	10260415A22822	3	2024-03-23 00:00:00,000	pesos mexicanos
697	10149386A23840	3	2024-08-04 00:00:00,000	pesos mexicanos
698	10149386A23840	4	2024-08-04 00:00:00,000	pesos mexicanos
699	10082589A22826	2	2024-03-12 00:00:00,000	soles
700	10082589A22826	3	2024-03-30 00:00:00,000	soles
701	10271170A262821	4	2025-03-21 00:00:00,000	soles
702	10609307A26612	6	2025-02-13 00:00:00,000	soles
703	10602933A25726	8	2025-03-27 00:00:00,000	dolares
704	10123733A19132	9	2024-03-20 00:00:00,000	soles
705	9931968A23485	17	2025-02-22 00:00:00,000	soles
706	10102576A23528	7	2024-05-02 00:00:00,000	soles
707	10343399A22784	4	2024-09-02 00:00:00,000	dolares
708	192161A25901	7	2025-03-27 00:00:00,000	soles
709	10576448A25381	3	2024-11-30 00:00:00,000	soles
710	9754549A12286	21	2024-12-18 00:00:00,000	dolares
711	9483021A24112	6	2024-05-16 00:00:00,000	soles
712	9993352A21294	6	2024-02-12 00:00:00,000	soles
713	10593229A25381	4	2024-10-30 00:00:00,000	soles
714	10631078A25413	5	2024-12-13 00:00:00,000	soles
715	10648109A25451	2	2024-09-03 00:00:00,000	dolares
716	10663909A24499	2	2024-08-20 00:00:00,000	soles
717	10645386A24360	2	2024-07-23 00:00:00,000	soles
718	10648988A24971	5	2024-12-10 00:00:00,000	dolares
719	10397581A21838	10	2025-03-24 00:00:00,000	soles
720	9909727A23122	11	2024-11-02 00:00:00,000	soles
721	10077662A24199	10	2024-11-05 00:00:00,000	dolares
722	10077662A24199	11	2024-12-01 00:00:00,000	dolares
723	10199644A25380	3	2024-06-06 00:00:00,000	pesos mexicanos
724	10199644A25380	4	2024-08-16 00:00:00,000	pesos mexicanos
725	10199644A25380	5	2024-10-14 00:00:00,000	pesos mexicanos
726	10224756A25381	5	2024-11-02 00:00:00,000	soles
727	10224756A25381	6	2024-10-25 00:00:00,000	soles
728	10613954A25381	7	2024-11-28 00:00:00,000	soles
729	10613954A25381	8	2024-12-02 00:00:00,000	soles
730	10124319A24043	7	2024-07-31 00:00:00,000	dolares
731	10549218A23776	5	2024-09-02 00:00:00,000	pesos mexicanos
732	10616907A25716	3	2024-07-08 00:00:00,000	pesos mexicanos
733	10286732A25050	4	2024-08-15 00:00:00,000	soles
734	10286732A25050	5	2024-08-24 00:00:00,000	soles
735	10294737A19786	4	2025-01-03 00:00:00,000	soles
736	10264367A19988	9	2024-07-13 00:00:00,000	soles
737	9770976A21258	7	2024-12-30 00:00:00,000	soles
738	9813344A21294	3	2024-09-02 00:00:00,000	soles
739	10459257A21258	6	2024-10-30 00:00:00,000	soles
740	10157374A21838	10	2024-11-30 00:00:00,000	soles
741	10467212A21880	10	2025-01-22 00:00:00,000	pesos mexicanos
742	10312925A19132	11	2024-11-11 00:00:00,000	soles
743	9305053A24056	9	2024-12-06 00:00:00,000	soles
744	9305053A24056	10	2024-12-06 00:00:00,000	soles
745	9483021A24112	7	2024-09-15 00:00:00,000	soles
746	10269170A24360	6	2024-11-05 00:00:00,000	soles
747	9350341A24332	2	2024-09-02 00:00:00,000	soles
748	10692893A25701	3	2025-01-30 00:00:00,000	soles
749	10615757A24550	3	2024-08-30 00:00:00,000	soles
750	10667776A24719	3	2024-12-30 00:00:00,000	pesos mexicanos
751	10667776A24719	4	2024-12-30 00:00:00,000	pesos mexicanos
752	10566409A24719	7	2024-10-01 00:00:00,000	soles
753	10568048A24440	6	2024-07-08 00:00:00,000	soles
754	10550575A24440	5	2024-07-30 00:00:00,000	soles
755	10550575A24440	6	2024-07-31 00:00:00,000	soles
756	9504557A21258	5	2024-06-26 00:00:00,000	soles
757	10469285A25878	3	2024-08-22 00:00:00,000	pesos mexicanos
758	10469285A25878	4	2024-09-30 00:00:00,000	pesos mexicanos
759	10486740A24527	4	2024-07-27 00:00:00,000	pesos mexicanos
760	10486740A24527	5	2024-07-03 00:00:00,000	pesos mexicanos
761	10486740A24527	6	2024-07-27 00:00:00,000	pesos mexicanos
762	10348186A21880	9	2024-06-22 00:00:00,000	pesos mexicanos
763	10500219A22606	6	2024-07-31 00:00:00,000	soles
764	10051729A24251	4	2024-09-10 00:00:00,000	soles
765	9755784A24299	8	2024-09-03 00:00:00,000	soles
766	10603460A25716	2	2024-08-25 00:00:00,000	pesos mexicanos
767	9667550A24033	3	2024-04-30 00:00:00,000	soles
768	9667550A24033	4	2024-05-15 00:00:00,000	soles
769	10368077A23196	11	2024-03-30 00:00:00,000	soles
770	10149386A23840	5	2024-08-04 00:00:00,000	pesos mexicanos
771	9709954A263101	2	2024-08-06 00:00:00,000	soles
772	9709954A263101	3	2024-11-15 00:00:00,000	soles
773	10194173A26570	3	2024-10-16 00:00:00,000	soles
774	9539513A26065	2	2024-11-29 00:00:00,000	soles
775	9539513A26065	3	2024-11-02 00:00:00,000	soles
776	9539513A26065	4	2024-11-30 00:00:00,000	soles
777	10619943A23790	4	2024-12-11 00:00:00,000	pesos mexicanos
778	10619943A23790	3	2024-12-17 00:00:00,000	pesos mexicanos
779	12718A26913	3	2024-12-13 00:00:00,000	soles
780	10123733A19132	10	2024-12-30 00:00:00,000	soles
781	10604187A25741	8	2025-02-03 00:00:00,000	dolares
782	10272870A23945	10	2025-01-15 00:00:00,000	soles
783	10272870A23945	11	2025-02-17 00:00:00,000	soles
784	10314447A26765	3	2025-01-03 00:00:00,000	soles
785	10314447A26765	2	2025-01-14 00:00:00,000	soles
786	10638488A25848	7	2024-12-21 00:00:00,000	soles
787	10220566A263101	2	2024-09-06 00:00:00,000	soles
788	10576575A262771	4	2025-01-25 00:00:00,000	dolares
789	10672221A26261	3	2024-10-01 00:00:00,000	dolares
790	9933361A24110	2	2025-01-10 00:00:00,000	dolares
791	9933361A24110	3	2025-01-10 00:00:00,000	dolares
792	10658475A26074	2	2024-09-20 00:00:00,000	soles
793	9646902A25901	8	2024-12-30 00:00:00,000	soles
794	10547866A24779	12	2025-01-15 00:00:00,000	soles
795	9717000A23105	6	2024-12-12 00:00:00,000	bolivianos
796	10549318A24278	8	2025-02-28 00:00:00,000	soles
797	10515147A23856	5	2024-06-15 00:00:00,000	pesos mexicanos
798	107317A25362	3	2024-11-23 00:00:00,000	soles
799	10509096A23856	7	2024-10-18 00:00:00,000	pesos mexicanos
800	10282136A24299	4	2024-10-14 00:00:00,000	dolares
801	10492448A24368	2	2024-11-15 00:00:00,000	dolares
802	10556434A21880	6	2024-06-07 00:00:00,000	pesos mexicanos
803	10218698A21294	4	2024-02-01 00:00:00,000	soles
804	9434276A26034	4	2024-10-23 00:00:00,000	soles
805	9914551A24719	6	2024-12-16 00:00:00,000	soles
806	160817A24971	3	2024-09-09 00:00:00,000	dolares
807	10246272A24499	5	2025-01-31 00:00:00,000	soles
808	199919A24499	2	2024-08-24 00:00:00,000	soles
809	199919A24499	3	2025-01-20 00:00:00,000	soles
810	10727091A24527	3	2025-01-11 00:00:00,000	pesos mexicanos
811	10341074A24719	2	2024-12-20 00:00:00,000	soles
812	9476442A25422	2	2024-06-01 00:00:00,000	dolares
813	10203262A23961	3	2024-04-13 00:00:00,000	pesos mexicanos
814	10556422A24299	2	2024-02-08 00:00:00,000	pesos mexicanos
815	10234230A23713	7	2024-02-02 00:00:00,000	pesos mexicanos
816	10574597A25425	2	2024-03-15 00:00:00,000	pesos mexicanos
817	10515729A23816	10	2024-09-25 00:00:00,000	pesos mexicanos
818	9406006A23266	1	2024-08-29 00:00:00,000	dolares
819	10478413A23713	5	2024-10-18 00:00:00,000	pesos mexicanos
820	10594265A25425	6	2024-08-30 00:00:00,000	pesos mexicanos
821	10635585A25709	6	2024-10-31 00:00:00,000	pesos mexicanos
822	10597378A25499	5	2024-11-07 00:00:00,000	pesos mexicanos
823	10597378A25499	4	2024-11-07 00:00:00,000	pesos mexicanos
824	10561075A23776	7	2024-09-05 00:00:00,000	pesos mexicanos
825	10553099A24299	6	2024-06-15 00:00:00,000	pesos mexicanos
826	10419487A25394	6	2024-09-03 00:00:00,000	pesos mexicanos
827	9967119A25726	8	2024-11-09 00:00:00,000	soles
828	10464822A20843	6	2025-03-15 00:00:00,000	pesos mexicanos
